scenario,replication,bridge_id,bridge_name,road,total_delay_min,breakdown_count
S2,2,1285,Bridge start,N1,0,0
S2,2,1286,Bridge end,N1,0,0
S2,2,1290,Bridge start,N1,0,0
S2,2,1291,Bridge end,N1,0,0
S2,2,1296,Bridge start,N1,0,0
S2,2,1297,Bridge end,N1,0,0
S2,2,1304,Bridge start,N1,0,0
S2,2,1305,Bridge end,N1,0,0
S2,2,1307,Bridge start,N1,0,0
S2,2,1308,Bridge end,N1,0,0
S2,2,1312,Bridge start,N1,0,0
S2,2,1313,Bridge end,N1,0,0
S2,2,1317,Bridge start,N1,0,0
S2,2,1318,Bridge end,N1,0,0
S2,2,1322,Bridge start,N1,0,0
S2,2,1323,Bridge end,N1,0,0
S2,2,1325,Bridge start,N1,0,0
S2,2,1326,Bridge end,N1,0,0
S2,2,1331,Bridge start,N1,0,0
S2,2,1332,Bridge end,N1,0,0
S2,2,1335,Bridge start,N1,0,0
S2,2,1336,Bridge end,N1,0,0
S2,2,2349,Bridge start,N2,4600,1
S2,2,2350,Bridge end,N2,4867,1
S2,2,2365,Bridge start,N2,4818,1
S2,2,2366,Bridge end,N2,4669,1
S2,2,2376,Bridge start,N2,4935,1
S2,2,2377,Bridge end,N2,1949,1
S2,2,2409,Bridge start,N2,1222,1
S2,2,2410,Bridge end,N2,4926,1
S2,2,2425,Bridge start,N2,8727,1
S2,2,2426,Bridge end,N2,4802,1
S2,2,2428,Bridge start,N2,4950,1
S2,2,2429,Bridge end,N2,4218,1
S2,2,2455,Bridge start,N2,4713,1
S2,2,2456,Bridge end,N2,1982,1
S2,2,2482,Bridge start,N2,3510,1
S2,2,2483,Bridge end,N2,9039,1
S2,2,2489,Bridge start,N2,5020,1
S2,2,2490,Bridge end,N2,1904,1
S2,2,2491,Bridge start,N2,5073,1
S2,2,2492,Bridge end,N2,0,0
S2,2,2497,Bridge start,N2,4618,1
S2,2,2498,Bridge end,N2,4979,1
S2,2,2503,Bridge start,N2,4896,1
S2,2,2504,Bridge end,N2,1855,1
S2,2,2506,Bridge start,N2,4573,1
S2,2,2507,Bridge end,N2,1585,1
S2,2,2511,Bridge start,N2,0,0
S2,2,2512,Bridge end,N2,0,0
S2,2,2517,Bridge start,N2,4223,1
S2,2,2518,Bridge end,N2,0,0
S2,2,2524,Bridge start,N2,7961,1
S2,2,2525,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division,N2,0,0
S2,2,2527,Bridge start,N2,4820,1
S2,2,2528,Bridge end,N2,1834,1
S2,2,2536,Bhairab Bridge,N2,0,0
S2,2,2538,Bridge end,N2,1717,1
S2,2,2550,Bridge start,N2,4750,1
S2,2,2551,Bridge end,N2,1798,1
S2,2,2577,Bridge start,N2,0,0
S2,2,2578,Bridge end,N2,0,0
S2,2,2582,Bridge start,N2,0,0
S2,2,2583,Bridge end,N2,0,0
S2,2,2585,Bridge start,N2,56283,1
S2,2,2586,Bridge end,N2,19440,1
S2,2,2588,Bridge start,N2,54522,1
S2,2,2589,Bridge end,N2,57419,1
S2,2,2592,Bridge start,N2,54948,1
S2,2,2593,Bridge end,N2,0,0
S2,2,2597,Bridge start,N2,58052,1
S2,2,2598,Bridge end,N2,22314,1
S2,2,2599,Bridge start,N2,0,0
S2,2,2600,Bridge end,N2,0,0
S2,2,2607,Bridge start,N2,0,0
S2,2,2608,Bridge end,N2,0,0
S2,2,2610,Bridge start,N2,54870,1
S2,2,2611,Bridge end,N2,21675,1
S2,2,2613,Bridge start,N2,52001,1
S2,2,2614,Bridge end,N2,59900,1
S2,2,2618,Bridge start,N2,59353,1
S2,2,2619,Bridge end,N2,0,0
S2,2,2636,Bridge start/ Start of Habiganj road Division / Bridge start/ Start of Habiganj road Division,N2,21148,1
S2,2,2637,Bridge end,N2,58519,1
S2,2,2641,Bridge start,N2,56826,1
S2,2,2642,Bridge end,N2,0,0
S2,2,2644,Bridge start,N2,0,0
S2,2,2645,Bridge end,N2,45147,1
S2,2,2649,Bridge start,N2,23101,1
S2,2,2650,Bridge end,N2,23204,1
S2,2,2652,Bridge start,N2,48671,1
S2,2,2653,Bridge end,N2,0,0
S2,2,2655,Bridge start,N2,38402,1
S2,2,2656,Bridge end,N2,22871,1
S2,2,2658,Bridge start,N2,59821,1
S2,2,2659,Bridge end,N2,20957,1
S2,2,2692,Bridge start,N2,0,0
S2,2,2693,Bridge end,N2,0,0
S2,2,2730,Bridge start,N2,4263,1
S2,2,2731,Bridge end,N2,0,0
S2,2,2756,Bridge start,N2,0,0
S2,2,2757,Bridge end,N2,0,0
S2,2,2761,Bridge start,N2,0,0
S2,2,2762,Bridge end,N2,0,0
S2,2,2780,Bridge start,N2,5009,1
S2,2,2781,Bridge end,N2,5145,1
S2,2,2794,Bridge start,N2,0,0
S2,2,2795,Bridge end,N2,0,0
S2,2,2800,Bridge start,N2,0,0
S2,2,2801,Bridge end,N2,0,0
S2,2,2805,Bridge start,N2,0,0
S2,2,2806,Bridge end,N2,0,0
S2,2,2816,Bridge start,N2,0,0
S2,2,2817,Bridge end,N2,1976,1
S2,2,2828,Bridge start,N2,0,0
S2,2,2829,Bridge end,N2,0,0
S2,2,2836,Bridge start,N2,0,0
S2,2,2837,Bridge end,N2,0,0
S2,2,2840,Bridge start,N2,5460,1
S2,2,2841,Bridge end,N2,0,0
S2,2,2854,Bridge start,N2,0,0
S2,2,2855,Bridge end,N2,0,0
S2,2,2857,Bridge start,N2,4933,1
S2,2,2858,Bridge end,N2,0,0
S2,2,2869,Bridge start,N2,0,0
S2,2,2870,Bridge end,N2,0,0
S2,2,2894,Bridge start,N2,0,0
S2,2,2895,Bridge end,N2,3596,1
S2,2,2913,Bridge start,N2,4027,1
S2,2,2914,Bridge end,N2,0,0
S2,2,2916,Bridge start,N2,5198,1
S2,2,2917,Bridge end,N2,0,0
S2,2,2918,Bridge start,N2,0,0
S2,2,2919,Bridge end,N2,0,0
S2,2,2924,Bridge start,N2,0,0
S2,2,2925,Bridge end,N2,0,0
S2,2,2927,Bridge start,N2,0,0
S2,2,2928,Bridge end,N2,0,0
S2,2,2931,Bridge start,N2,0,0
S2,2,2932,Bridge end,N2,0,0
S2,2,2934,Bridge start,N2,0,0
S2,2,2935,Bridge end,N2,0,0
S2,2,2946,Bridge start,N2,4817,1
S2,2,2947,Bridge end,N2,0,0
S2,2,2957,Bridge start,N2,0,0
S2,2,2958,Bridge end,N2,0,0
S2,2,2960,Bridge start,N2,1961,1
S2,2,2961,Bridge end,N2,4951,1
S2,2,2965,Bridge start,N2,0,0
S2,2,2966,Bridge end,N2,0,0
S2,2,2968,Bridge start,N2,0,0
S2,2,2969,Bridge end,N2,0,0
S2,2,2974,Bridge start,N2,188243,1
S2,2,2975,Bridge end,N2,0,0
S2,2,2978,Bridge start,N2,20577,1
S2,2,2979,Bridge end,N2,0,0
S2,2,2980,Bridge start,N2,0,0
S2,2,2981,Bridge end,N2,0,0
S2,2,2987,Bridge end,N2,0,0
S2,2,2989,Bridge start,N2,0,0
S2,2,2990,Bridge end,N2,0,0
S2,2,2993,Bridge start,N2,0,0
S2,2,2994,Bridge end,N2,0,0
S2,2,2997,Bridge start,N2,0,0
S2,2,2998,Bridge end,N2,0,0
S2,2,3045,Bridge start,N2,0,0
S2,2,3046,Bridge end,N2,52036,1
S2,2,3057,Bridge start,N2,0,0
S2,2,3058,Bridge end,N2,0,0
S2,2,3069,Bridge start,N2,0,0
S2,2,3070,Bridge end,N2,0,0
S2,2,3074,Bridge start,N2,0,0
S2,2,3075,Bridge end,N2,0,0
S2,2,3097,Bridge start,N2,0,0
S2,2,3098,Bridge end,N2,0,0
S2,2,3100,Bridge start,N2,55937,1
S2,2,3101,Bridge end,N2,0,0
S2,2,3109,Bridge start,N2,145825,1
S2,2,3110,Bridge end,N2,0,0
S2,2,3115,Bridge start,N2,55922,1
S2,2,3116,Bridge end,N2,57429,1
S2,2,3122,Bridge start,N2,58438,1
S2,2,3123,Bridge end,N2,0,0
S2,2,3137,Bridge start,N2,0,0
S2,2,3138,Bridge end,N2,0,0
S2,2,3140,Bridge start,N2,0,0
S2,2,3141,Bridge end,N2,0,0
S2,2,3144,Bridge start,N2,0,0
S2,2,3145,Bridge end,N2,0,0
S2,2,3148,Bridge start,N2,49677,1
S2,2,3149,Bridge end,N2,0,0
S2,2,3151,Bridge start,N2,0,0
S2,2,3152,Bridge end,N2,0,0
S2,2,3163,Bridge start,N2,0,0
S2,2,3164,Bridge end,N2,0,0
S2,2,3167,Bridge start,N2,54649,1
S2,2,3168,Bridge end,N2,0,0
S2,2,3171,Bridge start,N2,0,0
S2,2,3172,Bridge end,N2,0,0
S2,2,3174,Bridge start,N2,0,0
S2,2,3175,Bridge end,N2,0,0
S2,2,3178,Bridge start,N2,0,0
S2,2,3179,Bridge end,N2,0,0
S2,2,3181,Bridge start,N2,0,0
S2,2,3182,Bridge end,N2,0,0
S2,2,3183,Bridge start,N2,0,0
S2,2,3184,Bridge end,N2,0,0
S2,2,3186,Bridge start,N2,0,0
S2,2,3187,Bridge end,N2,0,0
S2,2,3189,Bridge start,N2,53126,1
S2,2,3190,Bridge end,N2,0,0
S2,2,3192,Bridge start,N2,0,0
S2,2,3193,Bridge end,N2,0,0
S2,2,3195,Bridge start,N2,0,0
S2,2,3196,Bridge end,N2,0,0
S2,2,3197,Bridge start,N2,0,0
S2,2,3198,Bridge end,N2,0,0
S2,2,3199,Bridge start,N2,48615,1
S2,2,3200,Bridge end,N2,0,0
S2,2,3202,Bridge start,N2,0,0
S2,2,3203,Bridge end,N2,0,0
S2,2,3205,Bridge start,N2,0,0
S2,2,3206,Bridge end,N2,0,0
S2,2,3211,Bridge start,N2,0,0
S2,2,3212,Bridge end,N2,0,0
S2,2,3214,Bridge start,N2,0,0
S2,2,3215,Bridge end,N2,0,0
S2,2,3228,Bridge start,N2,0,0
S2,2,3229,Bridge end,N2,0,0
S2,3,4094,Bridge start,N4,33870,1
S2,3,4095,Bridge end,N4,33839,1
S2,3,4097,Bridge Start,N4,14083,1
S2,3,4098,Bridge End,N4,34219,1
S2,3,4100,Bridge Start,N4,14001,1
S2,3,4101,Bridge End,N4,35753,1
S2,3,4125,Bridge start,N4,35662,1
S2,3,4127,Bridge End,N4,36044,1
S2,3,4131,Bridge Start,N4,14308,1
S2,3,4132,Bridge End,N4,37012,1
S2,3,4135,Bridge Start,N4,37141,1
S2,3,4136,Bridge End,N4,14718,1
S2,3,4138,Bridge start,N4,37210,1
S2,3,4139,Bridge end,N4,37611,1
S2,3,4150,Bridge start,N4,14769,1
S2,3,4151,Bridge end,N4,38068,1
S2,3,4152,Bridge start,N4,33840,1
S2,3,4153,Bridge end,N4,38553,1
S2,3,4165,Bridge start,N4,38410,1
S2,3,4166,Bridge end,N4,38811,1
S2,3,4170,Bridge start,N4,38972,1
S2,3,4171,Bridge end,N4,38811,1
S2,3,4174,Bridge start,N4,38084,1
S2,3,4175,Bridge end,N4,39212,1
S2,3,4181,Bridge start,N4,39576,1
S2,3,4182,Bridge end,N4,15869,1
S2,3,4184,Bridge start,N4,40331,1
S2,3,4185,Bridge end,N4,14710,1
S2,3,4190,Bridge start,N4,41049,1
S2,3,4191,Bridge end,N4,15803,1
S2,3,4195,Bridge start,N4,16516,1
S2,3,4196,Bridge end,N4,40876,1
S2,3,4198,Bridge start,N4,40657,1
S2,3,4199,Bridge end,N4,31947,1
S2,3,4203,Bridge start,N4,41914,1
S2,3,4204,Bridge end,N4,16432,1
S2,3,4206,Bridge start,N4,33368,1
S2,3,4207,Bridge end,N4,16844,1
S2,3,4210,Bridge start,N4,15323,1
S2,3,4211,Bridge end,N4,43346,1
S2,3,4213,Bridge start,N4,26010,1
S2,3,4214,Bridge end,N4,17148,1
S2,3,4216,Bridge start,N4,43021,1
S2,3,4217,Bridge end,N4,43157,1
S2,3,4219,Bridge start,N4,42454,1
S2,3,4220,Bridge end,N4,44882,1
S2,3,4225,Bridge start,N4,44187,1
S2,3,4226,Bridge end,N4,17815,1
S2,3,4233,Bridge start,N4,45079,1
S2,3,4234,Bridge end,N4,0,0
S2,3,4235,Bridge start,N4,37632,1
S2,3,4236,Bridge end,N4,0,0
S2,3,4241,Bridge start,N4,45275,1
S2,3,4242,Bridge end,N4,17540,1
S2,3,4245,Bridge start,N4,82300,1
S2,3,4246,Bridge end,N4,0,0
S2,3,4250,Bridge start,N4,45940,1
S2,3,4251,Bridge end,N4,38913,1
S2,3,4253,Bridge start,N4,46722,1
S2,3,4254,Bridge end,N4,0,0
S2,3,4256,Bridge start,N4,0,0
S2,3,4257,Bridge end,N4,0,0
S2,3,4259,Bridge start,N4,85023,1
S2,3,4260,Bridge end,N4,0,0
S2,3,4263,Bridge start,N4,18581,1
S2,3,4264,Bridge end,N4,0,0
S2,3,4269,Bridge start,N4,0,0
S2,3,4270,Bridge end,N4,0,0
S2,3,4273,Bridge start,N4,47069,1
S2,3,4274,Bridge end,N4,0,0
S2,3,4278,Bridge start,N4,18570,1
S2,3,4279,Bridge end,N4,48126,1
S2,3,4281,Bridge start,N4,42691,1
S2,3,4282,Bridge end,N4,48809,1
S2,3,4285,Bridge start,N4,19286,1
S2,3,4286,Bridge end,N4,19573,1
S2,3,4287,Bridge start,N4,86318,1
S2,3,4288,Bridge end / Km post missing,N4,0,0
S2,3,4289,Bridge start,N4,49900,1
S2,3,4290,Bridge end,N4,0,0
S2,3,4292,Bridge start,N4,27877,1
S2,3,4293,Bridge end,N4,0,0
S2,3,4296,Bridge start,N4,50389,1
S2,3,4297,Bridge end,N4,19829,1
S2,3,4300,Bridge start,N4,20316,1
S2,3,4301,Bridge end,N4,50628,1
S2,3,4307,Bridge start,N4,50573,1
S2,3,4308,Bridge end,N4,50958,1
S2,3,4310,Bridge start / Bridge end,N4,48795,1
S2,3,4314,Bridge start,N4,47208,1
S2,3,4315,Bridge end,N4,0,0
S2,3,4319,Bridge start,N4,51210,1
S2,3,4320,Bridge end,N4,15072,1
S2,3,4322,Bridge start,N4,53216,1
S2,3,4323,Bridge end,N4,27337,1
S2,3,4328,Bridge start,N4,49298,1
S2,3,4329,Bridge end,N4,13942,1
S2,3,4338,Bridge start,N4,50862,1
S2,3,4339,Bridge end,N4,54292,1
S2,3,4350,Bridge start,N4,53788,1
S2,3,4356,Bridge start,N4,48300,1
S2,3,4357,Bridge end,N4,0,0
S2,3,4366,Bridge start,N4,54899,1
S2,3,4367,Bridge end,N4,13232,1
S2,3,4379,Bridge start,N4,0,0
S2,3,4380,Bridge end,N4,43663,1
S2,3,4395,Bridge start,N4,20362,1
S2,3,4396,Bridge end/ Start of Jamalpur road Division / Bridge end/ Start of Jamalpur road Division,N4,54892,1
S2,3,4405,Bridge start,N4,49072,1
S2,3,4406,Bridge end,N4,0,0
S2,3,4413,Bridge start,N4,0,0
S2,3,4414,Bridge end,N4,0,0
S2,3,3749,Start of Bridge /Start of Gazipur Road Division / Start of Bridge /Start of Gazipur Road Division,N3,22906,1
S2,3,3750,Bridge end,N3,23754,1
S2,3,3777,Bridge start,N3,59004,1
S2,3,3778,Bridge end,N3,55650,1
S2,3,3836,Flyover start,N3,51936,1
S2,3,3839,Flyover end,N3,106713,1
S2,3,3890,Bridge Start,N3,60299,1
S2,3,3891,Bridge end,N3,22426,1
S2,3,3901,Bridge start,N3,45549,1
S2,3,3902,Bridge end,N3,15464,1
S2,3,3925,Bridge start,N3,21760,1
S2,3,3926,Bridge end,N3,0,0
S2,3,3933,Bridge start,N3,24260,1
S2,3,3934,Bridge end,N3,48916,1
S2,3,3947,Bridge start,N3,62010,1
S2,3,3948,Bridge end,N3,43922,1
S2,3,3981,Bridge start,N3,59081,1
S2,3,3982,Bridge end,N3,0,0
S2,3,3987,Bridge start,N3,59447,1
S2,3,3988,Bridge end,N3,0,0
S2,3,3991,Bridge start,N3,37036,1
S2,3,3992,Bridge end,N3,0,0
S2,3,3995,Bridge start,N3,0,0
S2,3,3996,Bridge end,N3,48313,1
S2,3,1602,Bridge start,N104,52428,1
S2,3,1603,Bridge end,N104,51434,1
S2,3,1610,Bridge start,N104,52483,1
S2,3,1611,Bridge end,N104,52757,1
S2,3,1633,Bridge start,N104,49636,1
S2,3,1634,Bridge end,N104,20824,1
S2,3,1657,Bridge start,N104,20722,1
S2,3,1658,Bridge end,N104,52356,1
S2,3,1663,Bridge start,N104,54363,1
S2,3,1664,Bridge end,N104,53506,1
S2,3,1673,Bridge start,N104,50425,1
S2,3,1674,Bridge end,N104,54440,1
S2,3,1685,Bridge start,N104,53574,1
S2,3,1686,Bridge end,N104,22422,1
S2,3,1690,Bridge start,N104,53705,1
S2,3,1691,Bridge end,N104,21875,1
S2,3,1702,Bridge start,N104,51045,1
S2,3,1703,Bridge end,N104,54442,1
S2,3,1372,Bridge start,N102,16891,1
S2,3,1373,Bridge End,N102,42327,1
S2,3,1402,Bridge start,N102,43204,1
S2,3,1403,Bridge End,N102,42981,1
S2,3,1406,Bridge start,N102,40765,1
S2,3,1407,Bridge End,N102,43548,1
S2,3,1416,Bridge start,N102,43526,1
S2,3,1417,Bridge End,N102,43569,1
S2,3,1421,Bridge start,N102,44834,1
S2,3,1422,Bridge End,N102,44815,1
S2,3,1425,Bridge start,N102,43279,1
S2,3,1426,Bridge End,N102,45892,1
S2,3,1430,Bridge start,N102,17928,1
S2,3,1431,Bridge End,N102,18055,1
S2,3,1435,Bridge start,N102,18324,1
S2,3,1436,Bridge End,N102,45535,1
S2,3,1437,Bridge start,N102,45284,1
S2,3,1438,Bridge End,N102,46099,1
S2,3,1443,Bridge start,N102,46372,1
S2,3,1444,Bridge end,N102,46290,1
S2,3,1445,Bridge start,N102,45279,1
S2,3,1446,Bridge end,N102,0,0
S2,3,1449,Bridge start,N102,18608,1
S2,3,1450,Bridge End,N102,47457,1
S2,3,1451,Bridge start,N102,18638,1
S2,3,1452,Bridge End,N102,35351,1
S2,3,1454,Bridge start,N102,66468,1
S2,3,1455,Bridge End,N102,41830,1
S2,3,1459,Bridge start,N102,48843,1
S2,3,1460,Bridge End,N102,47632,1
S2,3,1463,Bridge start,N102,49849,1
S2,3,1464,Bridge End,N102,19502,1
S2,3,1467,Bridge start / Bridge End,N102,49585,1
S2,3,1476,Bridge start,N102,48509,1
S2,3,1477,Bridge End,N102,18853,1
S2,3,1478,Bridge start,N102,47955,1
S2,3,1479,Bridge End,N102,18900,1
S2,3,1483,Bridge start,N102,48093,1
S2,3,1484,Bridge End,N102,19111,1
S2,3,1490,Bridge start,N102,51649,1
S2,3,1491,Bridge End,N102,50950,1
S2,3,1494,Bridge start,N102,14716,1
S2,3,1495,Bridge End,N102,19187,1
S2,3,1499,Bridge start,N102,52397,1
S2,3,1500,Bridge End,N102,50287,1
S2,3,1502,Bridge start,N102,16156,1
S2,3,1503,Bridge end,N102,34588,1
S2,3,1506,Bridge start,N102,51236,1
S2,3,1507,Bridge End,N102,46018,1
S2,3,1511,Bridge start,N102,41557,1
S2,3,1512,Bridge End,N102,94978,1
S2,3,1515,Bridge start,N102,53613,1
S2,3,1516,Bridge End,N102,20315,1
S2,3,1519,Bridge start,N102,20541,1
S2,3,1520,Bridge End,N102,11790,1
S2,3,1521,Km post missing / Bridge start,N102,0,0
S2,3,1522,Bridge End,N102,53833,1
S2,3,1529,Bridge start,N102,52754,1
S2,3,1530,Bridge End,N102,19340,1
S2,3,1533,Bridge start,N102,85909,1
S2,3,1534,Bridge End,N102,0,0
S2,3,1541,Start of Bridge,N102,0,0
S2,3,1543,End of Bridge,N102,0,0
S2,3,1547,Bridge start,N102,42526,1
S2,3,1548,Bridge End,N102,12160,1
S2,3,1554,Bridge Start,N102,18269,1
S2,3,1555,Bridge End,N102,33111,1
S2,3,1562,Bridge Start,N102,18839,1
S2,3,1563,Bridge End,N102,21363,1
S2,3,3240,Bridge start,N204,21897,1
S2,3,3241,Bridge end,N204,21943,1
S2,3,3256,Bridge start,N204,21422,1
S2,3,3257,Bridge end,N204,20426,1
S2,3,3278,Bridge start,N204,53982,1
S2,3,3279,Bridge end,N204,20446,1
S2,3,3283,Bridge start,N204,51207,1
S2,3,3284,Bridge end,N204,21996,1
S2,3,3285,Bridge start,N204,55369,1
S2,3,3286,Bridge end,N204,35395,1
S2,3,3296,Bridge start,N204,17875,1
S2,3,3297,Bridge end,N204,51911,1
S2,3,3320,Bridge start,N204,22458,1
S2,3,3321,Bridge end,N204,56624,1
S2,3,3348,Bridge Start,N207,45893,1
S2,3,3349,Bridge end,N207,20410,1
S2,3,3351,Bridge start,N207,20515,1
S2,3,3352,Bridge end,N207,19555,1
S2,3,3354,Bridge start,N207,51866,1
S2,3,3355,Bridge end,N207,51971,1
S2,3,3358,Bridge start,N207,51245,1
S2,3,3359,Bridge end,N207,51963,1
S2,3,3386,Bridge start,N207,21085,1
S2,3,3387,Bridge end,N207,53261,1
S2,3,3390,Bridge start,N207,21166,1
S2,3,3391,Bridge end,N207,52463,1
S2,3,3398,Bridge start,N207,52881,1
S2,3,3399,Bridge end,N207,21219,1
S2,3,3415,Bridge start,N207,43904,1
S2,3,3416,Bridge end,N207,54026,1
S2,3,3462,Bridge start,N207,19239,1
S2,3,3463,Bridge end,N207,52588,1
S2,3,3485,Bridge start,N207,40442,1
S2,3,3486,Bridge end,N207,41255,1
S2,3,3495,Bridge start,N207,0,0
S2,3,3496,Bridge end,N207,41684,1
S2,3,3500,Bridge start,N207,53402,1
S2,3,3501,Bridge end,N207,15182,1
S2,3,3503,Bridge start,N207,43525,1
S2,3,3504,Bridge end,N207,68973,1
S2,3,1727,Bridge Start,N105,5385,1
S2,3,1728,Bridge end,N105,6494,1
S2,3,1732,Bridge Start,N105,2368,1
S2,3,1733,Bridge end,N105,1168,1
S2,3,1736,Bridge Start,N105,5445,1
S2,3,1737,Bridge end,N105,2422,1
S2,3,1753,"km Post missing / Bridge Start, Kanchon Bridge",N105,0,0
S2,3,1754,Bridge end,N105,6233,1
S2,3,1778,Bridge Start,N105,2505,1
S2,3,1779,Bridge end,N105,2400,1
S2,3,1786,"Gazipur 17 km, Tangail 75 km, Bangabandhu 98 km, / Bridge start",N105,0,0
S2,3,1787,Bridge end,N105,2466,1
S2,3,14,Kachpur bridge,N1,22293,1
S2,3,15,Bridge end,N1,62254,1
S2,3,26,Bridge start,N1,112404,1
S2,3,27,Bridge end,N1,115945,1
S2,3,36,Langalbandhu bridge,N1,143323,1
S2,3,37,Bridge end,N1,55122,1
S2,3,39,Bridge start,N1,130811,1
S2,3,40,Bridge end,N1,134371,1
S2,3,41,Bridge start,N1,49995,1
S2,3,42,Bridge end,N1,136982,1
S2,3,44,Bridge start,N1,56812,1
S2,3,45,Bridge end,N1,142230,1
S2,3,51,Bridge start,N1,114701,1
S2,3,52,Bridge end,N1,257768,1
S2,3,56,Bridge start,N1,93991,1
S2,3,57,Bridge end,N1,56905,1
S2,3,58,Bridge start,N1,135122,1
S2,3,59,Bridge end,N1,0,0
S2,3,61,Meghna  bridge,N1,133302,1
S2,3,63,Bridge end,N1,129455,1
S2,3,69,Bridge start,N1,135626,1
S2,3,71,Bridge end,N1,135534,1
S2,3,72,Bridge start,N1,141001,1
S2,3,73,Bridge end,N1,138513,1
S2,3,75,Bridge start,N1,56277,1
S2,3,76,Bridge end,N1,131640,1
S2,3,78,Bridge start,N1,140548,1
S2,3,79,Bridge end,N1,132304,1
S2,3,80,Bridge start,N1,137793,1
S2,3,81,Bridge end,N1,45154,1
S2,3,84,Bridge start,N1,134857,1
S2,3,85,Bridge end,N1,55753,1
S2,3,89,Bridge start,N1,56298,1
S2,3,90,Bridge end,N1,140789,1
S2,3,94,Bridge start,N1,132631,1
S2,3,95,Bridge end,N1,134465,1
S2,3,98,Daudkandi bridge,N1,51939,1
S2,3,101,Daudkandi bridge,N1,119600,1
S2,3,104,Bridge start,N1,55803,1
S2,3,105,Bridge end,N1,140393,1
S2,3,111,Bridge start,N1,137491,1
S2,3,112,Bridge end,N1,46123,1
S2,3,124,Bridge start,N1,138260,1
S2,3,125,Bridge end,N1,136360,1
S2,3,128,Bridge start,N1,139578,1
S2,3,129,Bridge end,N1,45830,1
S2,3,137,Bridge start,N1,138312,1
S2,3,138,Bridge end,N1,103040,1
S2,3,165,Bridge start,N1,245331,1
S2,3,166,Bridge end,N1,0,0
S2,3,193,Bridge start,N1,0,0
S2,3,194,Bridge end,N1,0,0
S2,3,200,Bridge start,N1,197143,1
S2,3,201,Bridge end,N1,0,0
S2,3,206,Bridge start,N1,109825,1
S2,3,207,Bridge end,N1,42365,1
S2,3,213,Bridge start,N1,105356,1
S2,3,214,Bridge end,N1,108615,1
S2,3,221,Bridge start,N1,28766,1
S2,3,222,Bridge end,N1,0,0
S2,3,227,Bridge start,N1,110714,1
S2,3,228,Bridge end,N1,0,0
S2,3,233,Bridge start,N1,38762,1
S2,3,234,Bridge end,N1,106604,1
S2,3,238,Bridge start,N1,107507,1
S2,3,239,Bridge end,N1,0,0
S2,3,241,Bridge start,N1,0,0
S2,3,242,Bridge end,N1,96342,1
S2,3,247,Bridge start,N1,40233,1
S2,3,248,Bridge end,N1,38056,1
S2,3,262,Bridge start,N1,35314,1
S2,3,263,Bridge end,N1,0,0
S2,3,281,Bridge start,N1,111499,1
S2,3,282,Bridge end,N1,0,0
S2,3,286,Bridge start,N1,100294,1
S2,3,287,Bridge end,N1,0,0
S2,3,313,Bridge start,N1,0,0
S2,3,314,Bridge end,N1,0,0
S2,3,338,Bridge start,N1,0,0
S2,3,339,Bridge end,N1,0,0
S2,3,347,Bridge start,N1,0,0
S2,3,348,Bridge end,N1,0,0
S2,3,357,Bridge start,N1,0,0
S2,3,358,Bridge end,N1,0,0
S2,3,365,Bridge start,N1,53055,1
S2,3,366,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,N1,0,0
S2,3,387,Bridge start,N1,52673,1
S2,3,388,Bridge end,N1,22216,1
S2,3,406,Bridge start,N1,22162,1
S2,3,408,Bridge end,N1,47797,1
S2,3,417,Bridge start,N1,22434,1
S2,3,418,Bridge end,N1,56617,1
S2,3,466,Bridge start,N1,0,0
S2,3,467,Bridge end / Box culvert,N1,0,0
S2,3,482,Bridge start,N1,0,0
S2,3,483,Bridge end,N1,0,0
S2,3,487,Bridge start,N1,0,0
S2,3,488,Bridge end,N1,0,0
S2,3,491,Bridge start,N1,0,0
S2,3,492,Bridge end,N1,0,0
S2,3,496,Bridge start,N1,0,0
S2,3,497,Bridge end,N1,0,0
S2,3,503,Bridge start,N1,0,0
S2,3,504,Bridge end,N1,0,0
S2,3,506,Bridge start,N1,57261,1
S2,3,507,Bridge end,N1,0,0
S2,3,509,Bridge start,N1,0,0
S2,3,510,Bridge end,N1,0,0
S2,3,512,Bridge start,N1,0,0
S2,3,513,Bridge end,N1,0,0
S2,3,514,Bridge start,N1,0,0
S2,3,515,Bridge end,N1,0,0
S2,3,518,Bridge start,N1,0,0
S2,3,519,Bridge end,N1,0,0
S2,3,524,Bridge start,N1,0,0
S2,3,525,Bridge end,N1,0,0
S2,3,530,Bridge start,N1,0,0
S2,3,531,Bridge end,N1,22730,1
S2,3,534,Bridge start,N1,0,0
S2,3,535,Bridge end,N1,0,0
S2,3,538,Bridge start,N1,0,0
S2,3,539,Bridge end,N1,22710,1
S2,3,542,Bridge start,N1,0,0
S2,3,543,Bridge end,N1,0,0
S2,3,550,Bridge start,N1,0,0
S2,3,551,Bridge end,N1,0,0
S2,3,555,Bridge start,N1,0,0
S2,3,556,Bridge end,N1,0,0
S2,3,560,Bridge start,N1,0,0
S2,3,561,Bridge end,N1,0,0
S2,3,569,Bridge start,N1,52689,1
S2,3,570,Bridge end,N1,0,0
S2,3,572,Bridge start,N1,96067,1
S2,3,573,Bridge end,N1,0,0
