scenario,replication,bridge_id,bridge_name,road,total_delay_min,breakdown_count
S4,0,1602,Bridge start,N104,52471,1
S4,0,1603,Bridge end,N104,52777,1
S4,0,1610,Bridge start,N104,52779,1
S4,0,1611,Bridge end,N104,53700,1
S4,0,1633,Bridge start,N104,53077,1
S4,0,1634,Bridge end,N104,21447,1
S4,0,1657,Bridge start,N104,21506,1
S4,0,1658,Bridge end,N104,53955,1
S4,0,1663,Bridge start,N104,53824,1
S4,0,1664,Bridge end,N104,49395,1
S4,0,1673,Bridge start,N104,54280,1
S4,0,1674,Bridge end,N104,56487,1
S4,0,1685,Bridge start,N104,55364,1
S4,0,1686,Bridge end,N104,22041,1
S4,0,1690,Bridge start,N104,54576,1
S4,0,1691,Bridge end,N104,21717,1
S4,0,1702,Bridge start,N104,51417,1
S4,0,1703,Bridge end,N104,53595,1
S4,0,1372,Bridge start,N102,16416,1
S4,0,1373,Bridge End,N102,41559,1
S4,0,1402,Bridge start,N102,42081,1
S4,0,1403,Bridge End,N102,42187,1
S4,0,1406,Bridge start,N102,42337,1
S4,0,1407,Bridge End,N102,41947,1
S4,0,1416,Bridge start,N102,43181,1
S4,0,1417,Bridge End,N102,42902,1
S4,0,1421,Bridge start,N102,42475,1
S4,0,1422,Bridge End,N102,43536,1
S4,0,1425,Bridge start,N102,44241,1
S4,0,1426,Bridge End,N102,44247,1
S4,0,1430,Bridge start,N102,17656,1
S4,0,1431,Bridge End,N102,17854,1
S4,0,1435,Bridge start,N102,17813,1
S4,0,1436,Bridge End,N102,44745,1
S4,0,1437,Bridge start,N102,44831,1
S4,0,1438,Bridge End,N102,45659,1
S4,0,1443,Bridge start,N102,45156,1
S4,0,1444,Bridge end,N102,45748,1
S4,0,1445,Bridge start,N102,46600,1
S4,0,1446,Bridge end,N102,18420,1
S4,0,1449,Bridge start,N102,18610,1
S4,0,1450,Bridge End,N102,46326,1
S4,0,1451,Bridge start,N102,18540,1
S4,0,1452,Bridge End,N102,46470,1
S4,0,1454,Bridge start,N102,84735,1
S4,0,1455,Bridge End,N102,47578,1
S4,0,1459,Bridge start,N102,47334,1
S4,0,1460,Bridge End,N102,48628,1
S4,0,1463,Bridge start,N102,49294,1
S4,0,1464,Bridge End,N102,19483,1
S4,0,1467,Bridge start / Bridge End,N102,48274,1
S4,0,1476,Bridge start,N102,48828,1
S4,0,1477,Bridge End,N102,19797,1
S4,0,1478,Bridge start,N102,49334,1
S4,0,1479,Bridge End,N102,19697,1
S4,0,1483,Bridge start,N102,49657,1
S4,0,1484,Bridge End,N102,20074,1
S4,0,1490,Bridge start,N102,50490,1
S4,0,1491,Bridge End,N102,50582,1
S4,0,1494,Bridge start,N102,20317,1
S4,0,1495,Bridge End,N102,20335,1
S4,0,1499,Bridge start,N102,50864,1
S4,0,1500,Bridge End,N102,51352,1
S4,0,1502,Bridge start,N102,20683,1
S4,0,1503,Bridge end,N102,51435,1
S4,0,1506,Bridge start,N102,51697,1
S4,0,1507,Bridge End,N102,52846,1
S4,0,1511,Bridge start,N102,52106,1
S4,0,1512,Bridge End,N102,96083,1
S4,0,1515,Bridge start,N102,52791,1
S4,0,1516,Bridge End,N102,21419,1
S4,0,1519,Bridge start,N102,21312,1
S4,0,1520,Bridge End,N102,21346,1
S4,0,1521,Km post missing / Bridge start,N102,0,0
S4,0,1522,Bridge End,N102,51572,1
S4,0,1529,Bridge start,N102,54391,1
S4,0,1530,Bridge End,N102,21497,1
S4,0,1533,Bridge start,N102,96867,1
S4,0,1534,Bridge End,N102,52286,1
S4,0,1541,Start of Bridge,N102,22143,1
S4,0,1543,End of Bridge,N102,21321,1
S4,0,1547,Bridge start,N102,53288,1
S4,0,1548,Bridge End,N102,22127,1
S4,0,1554,Bridge Start,N102,21759,1
S4,0,1555,Bridge End,N102,54575,1
S4,0,1562,Bridge Start,N102,22274,1
S4,0,1563,Bridge End,N102,22405,1
S4,0,3240,Bridge start,N204,21246,1
S4,0,3241,Bridge end,N204,21466,1
S4,0,3256,Bridge start,N204,21295,1
S4,0,3257,Bridge end,N204,21383,1
S4,0,3278,Bridge start,N204,53464,1
S4,0,3279,Bridge end,N204,21735,1
S4,0,3283,Bridge start,N204,54701,1
S4,0,3284,Bridge end,N204,21831,1
S4,0,3285,Bridge start,N204,53353,1
S4,0,3286,Bridge end,N204,55210,1
S4,0,3296,Bridge start,N204,22092,1
S4,0,3297,Bridge end,N204,55658,1
S4,0,3320,Bridge start,N204,21885,1
S4,0,3321,Bridge end,N204,56085,1
S4,0,3348,Bridge Start,N207,51289,1
S4,0,3349,Bridge end,N207,20337,1
S4,0,3351,Bridge start,N207,20465,1
S4,0,3352,Bridge end,N207,20342,1
S4,0,3354,Bridge start,N207,51978,1
S4,0,3355,Bridge end,N207,51652,1
S4,0,3358,Bridge start,N207,51502,1
S4,0,3359,Bridge end,N207,51363,1
S4,0,3386,Bridge start,N207,21096,1
S4,0,3387,Bridge end,N207,51756,1
S4,0,3390,Bridge start,N207,21265,1
S4,0,3391,Bridge end,N207,51658,1
S4,0,3398,Bridge start,N207,53519,1
S4,0,3399,Bridge end,N207,21378,1
S4,0,3415,Bridge start,N207,53392,1
S4,0,3416,Bridge end,N207,52584,1
S4,0,3462,Bridge start,N207,21598,1
S4,0,3463,Bridge end,N207,54906,1
S4,0,3485,Bridge start,N207,53864,1
S4,0,3486,Bridge end,N207,54922,1
S4,0,3495,Bridge start,N207,52982,1
S4,0,3496,Bridge end,N207,56404,1
S4,0,3500,Bridge start,N207,55672,1
S4,0,3501,Bridge end,N207,19909,1
S4,0,3503,Bridge start,N207,55644,1
S4,0,3504,Bridge end,N207,102752,1
S4,0,1727,Bridge Start,N105,4804,1
S4,0,1728,Bridge end,N105,4923,1
S4,0,1732,Bridge Start,N105,1923,1
S4,0,1733,Bridge end,N105,1882,1
S4,0,1736,Bridge Start,N105,4826,1
S4,0,1737,Bridge end,N105,1958,1
S4,0,1753,"km Post missing / Bridge Start, Kanchon Bridge",N105,0,0
S4,0,1754,Bridge end,N105,4812,1
S4,0,1778,Bridge Start,N105,1944,1
S4,0,1779,Bridge end,N105,1960,1
S4,0,1786,"Gazipur 17 km, Tangail 75 km, Bangabandhu 98 km, / Bridge start",N105,0,0
S4,0,1787,Bridge end,N105,1975,1
S4,0,14,Kachpur bridge,N1,26334,1
S4,0,15,Bridge end,N1,65746,1
S4,0,26,Bridge start,N1,114896,1
S4,0,27,Bridge end,N1,114710,1
S4,0,36,Langalbandhu bridge,N1,131676,1
S4,0,37,Bridge end,N1,53680,1
S4,0,39,Bridge start,N1,132413,1
S4,0,40,Bridge end,N1,132750,1
S4,0,41,Bridge start,N1,53899,1
S4,0,42,Bridge end,N1,133727,1
S4,0,44,Bridge start,N1,53327,1
S4,0,45,Bridge end,N1,135294,1
S4,0,51,Bridge start,N1,134522,1
S4,0,52,Bridge end,N1,238948,1
S4,0,56,Bridge start,N1,134426,1
S4,0,57,Bridge end,N1,53621,1
S4,0,58,Bridge start,N1,132269,1
S4,0,59,Bridge end,N1,52444,1
S4,0,61,Meghna  bridge,N1,132798,1
S4,0,63,Bridge end,N1,133381,1
S4,0,69,Bridge start,N1,133316,1
S4,0,71,Bridge end,N1,133095,1
S4,0,72,Bridge start,N1,132804,1
S4,0,73,Bridge end,N1,133875,1
S4,0,75,Bridge start,N1,53142,1
S4,0,76,Bridge end,N1,133315,1
S4,0,78,Bridge start,N1,132645,1
S4,0,79,Bridge end,N1,134164,1
S4,0,80,Bridge start,N1,132995,1
S4,0,81,Bridge end,N1,52969,1
S4,0,84,Bridge start,N1,131409,1
S4,0,85,Bridge end,N1,53268,1
S4,0,89,Bridge start,N1,53032,1
S4,0,90,Bridge end,N1,133667,1
S4,0,94,Bridge start,N1,133728,1
S4,0,95,Bridge end,N1,132051,1
S4,0,98,Daudkandi bridge,N1,52550,1
S4,0,101,Daudkandi bridge,N1,131894,1
S4,0,104,Bridge start,N1,52748,1
S4,0,105,Bridge end,N1,132026,1
S4,0,111,Bridge start,N1,131677,1
S4,0,112,Bridge end,N1,52646,1
S4,0,124,Bridge start,N1,117794,1
S4,0,125,Bridge end,N1,132027,1
S4,0,128,Bridge start,N1,132832,1
S4,0,129,Bridge end,N1,52573,1
S4,0,137,Bridge start,N1,126606,1
S4,0,138,Bridge end,N1,130541,1
S4,0,165,Bridge start,N1,236007,1
S4,0,166,Bridge end,N1,52330,1
S4,0,193,Bridge start,N1,94713,1
S4,0,194,Bridge end,N1,37017,1
S4,0,200,Bridge start,N1,170031,1
S4,0,201,Bridge end,N1,38257,1
S4,0,206,Bridge start,N1,96043,1
S4,0,207,Bridge end,N1,38485,1
S4,0,213,Bridge start,N1,97756,1
S4,0,214,Bridge end,N1,95165,1
S4,0,221,Bridge start,N1,39129,1
S4,0,222,Bridge end,N1,0,0
S4,0,227,Bridge start,N1,96891,1
S4,0,228,Bridge end,N1,31854,1
S4,0,233,Bridge start,N1,39366,1
S4,0,234,Bridge end,N1,97598,1
S4,0,238,Bridge start,N1,99305,1
S4,0,239,Bridge end,N1,38351,1
S4,0,241,Bridge start,N1,37884,1
S4,0,242,Bridge end,N1,83050,1
S4,0,247,Bridge start,N1,39085,1
S4,0,248,Bridge end,N1,39356,1
S4,0,262,Bridge start,N1,38454,1
S4,0,263,Bridge end,N1,23435,1
S4,0,281,Bridge start,N1,97130,1
S4,0,282,Bridge end,N1,95503,1
S4,0,286,Bridge start,N1,99437,1
S4,0,287,Bridge end,N1,39867,1
S4,0,313,Bridge start,N1,39008,1
S4,0,314,Bridge end,N1,0,0
S4,0,338,Bridge start,N1,16384,1
S4,0,339,Bridge end,N1,3255,1
S4,0,347,Bridge start,N1,41098,1
S4,0,348,Bridge end,N1,0,0
S4,0,357,Bridge start,N1,16627,1
S4,0,358,Bridge end,N1,16365,1
S4,0,365,Bridge start,N1,41663,1
S4,0,366,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,N1,0,0
S4,0,387,Bridge start,N1,42008,1
S4,0,388,Bridge end,N1,17020,1
S4,0,406,Bridge start,N1,16819,1
S4,0,408,Bridge end,N1,42195,1
S4,0,417,Bridge start,N1,17030,1
S4,0,418,Bridge end,N1,42469,1
S4,0,466,Bridge start,N1,0,0
S4,0,467,Bridge end / Box culvert,N1,0,0
S4,0,482,Bridge start,N1,16341,1
S4,0,483,Bridge end,N1,0,0
S4,0,487,Bridge start,N1,6721,1
S4,0,488,Bridge end,N1,17081,1
S4,0,491,Bridge start,N1,15701,1
S4,0,492,Bridge end,N1,17404,1
S4,0,496,Bridge start,N1,16893,1
S4,0,497,Bridge end,N1,15830,1
S4,0,503,Bridge start,N1,17273,1
S4,0,504,Bridge end,N1,16811,1
S4,0,506,Bridge start,N1,42686,1
S4,0,507,Bridge end,N1,0,0
S4,0,509,Bridge start,N1,0,0
S4,0,510,Bridge end,N1,0,0
S4,0,512,Bridge start,N1,17422,1
S4,0,513,Bridge end,N1,43357,1
S4,0,514,Bridge start,N1,0,0
S4,0,515,Bridge end,N1,0,0
S4,0,518,Bridge start,N1,17744,1
S4,0,519,Bridge end,N1,17836,1
S4,0,524,Bridge start,N1,17684,1
S4,0,525,Bridge end,N1,12786,1
S4,0,530,Bridge start,N1,17317,1
S4,0,531,Bridge end,N1,17686,1
S4,0,534,Bridge start,N1,17900,1
S4,0,535,Bridge end,N1,45064,1
S4,0,538,Bridge start,N1,0,0
S4,0,539,Bridge end,N1,17991,1
S4,0,542,Bridge start,N1,16585,1
S4,0,543,Bridge end,N1,0,0
S4,0,550,Bridge start,N1,44621,1
S4,0,551,Bridge end,N1,11461,1
S4,0,555,Bridge start,N1,0,0
S4,0,556,Bridge end,N1,0,0
S4,0,560,Bridge start,N1,18276,1
S4,0,561,Bridge end,N1,18158,1
S4,0,569,Bridge start,N1,45698,1
S4,0,570,Bridge end,N1,17465,1
S4,0,572,Bridge start,N1,82938,1
S4,0,573,Bridge end,N1,18645,1
S4,0,575,Bridge start,N1,18316,1
S4,0,576,Bridge end,N1,18504,1
S4,0,577,Bridge start,N1,17651,1
S4,0,578,Bridge end,N1,0,0
S4,0,580,Shah Amanath (Karnaphuli) Bridge,N1,18746,1
S4,0,582,Bridge end,N1,18503,1
S4,0,583,Bridge start,N1,0,0
S4,0,584,Bridge end,N1,0,0
S4,0,598,Bridge start,N1,0,0
S4,0,600,Bridge end,N1,46101,1
S4,0,622,Bridge start,N1,47008,1
S4,0,623,Bridge end,N1,18897,1
S4,0,633,Bridge start,N1,47288,1
S4,0,634,Bridge end,N1,47440,1
S4,0,642,Bridge start,N1,48047,1
S4,0,643,Bridge end,N1,0,0
S4,0,655,Bridge start,N1,0,0
S4,0,656,Bridge end,N1,0,0
S4,0,658,Bridge start,N1,15989,1
S4,0,659,Bridge end,N1,18818,1
S4,0,665,Bridge start,N1,86572,1
S4,0,666,Bridge end,N1,0,0
S4,0,667,Bridge start,N1,48961,1
S4,0,668,Bridge end,N1,0,0
S4,0,678,Bridge start,N1,19573,1
S4,0,679,Bridge end,N1,19297,1
S4,0,681,Bridge start,N1,19492,1
S4,0,682,Bridge end,N1,0,0
S4,0,688,Bridge start,N1,0,0
S4,0,689,Bridge end,N1,0,0
S4,0,690,Bridge start,N1,0,0
S4,0,691,Bridge end,N1,0,0
S4,0,709,Bridge start,N1,19298,1
S4,0,710,Bridge end,N1,0,0
S4,0,712,Bridge start,N1,19398,1
S4,0,713,Bridge end,N1,0,0
S4,0,726,Bridge start,N1,0,0
S4,0,728,Bridge end,N1,19399,1
S4,0,739,Bridge start,N1,0,0
S4,0,740,Bridge end,N1,0,0
S4,0,743,Bridge start,N1,18877,1
S4,0,744,Bridge end,N1,0,0
S4,0,746,Bridge start,N1,18642,1
S4,0,747,Bridge end,N1,19626,1
S4,0,755,Bridge start,N1,9790,1
S4,0,756,Bridge end,N1,50436,1
S4,0,760,Bridge start,N1,0,0
S4,0,761,Bridge end,N1,0,0
S4,0,788,Bridge start,N1,48469,1
S4,0,789,Bridge end,N1,19887,1
S4,0,800,Bridge start,N1,20064,1
S4,0,801,Bridge end,N1,0,0
S4,0,807,Bridge start,N1,0,0
S4,0,808,Bridge end,N1,0,0
S4,0,821,Bridge start,N1,19802,1
S4,0,822,Bridge end,N1,90977,1
S4,0,832,Bridge start,N1,0,0
S4,0,833,Bridge end,N1,0,0
S4,0,846,Bridge start,N1,17610,1
S4,0,847,Bridge end,N1,20413,1
S4,0,853,Bridge start,N1,20476,1
S4,0,854,Bridge end,N1,20254,1
S4,0,856,Bridge start,N1,18094,1
S4,0,857,Bridge end,N1,92387,1
S4,0,858,Box culvert,N1,0,0
S4,0,865,Bridge start,N1,92781,1
S4,0,866,Bridge end,N1,0,0
S4,0,888,Bridge start,N1,20649,1
S4,0,889,Bridge end,N1,0,0
S4,0,890,Bridge start,N1,0,0
S4,0,891,Bridge end,N1,0,0
S4,0,897,Bridge start,N1,0,0
S4,0,898,Bridge end,N1,0,0
S4,0,917,Bridge start,N1,34069,1
S4,0,918,Bridge end,N1,12865,1
S4,0,927,Bridge start,N1,0,0
S4,0,928,Bridge end,N1,20944,1
S4,0,938,Bridge start,N1,21042,1
S4,0,939,Bridge end,N1,19160,1
S4,0,953,Bridge start,N1,20192,1
S4,0,954,Bridge end,N1,21193,1
S4,0,960,Bridge start,N1,21105,1
S4,0,961,Bridge end,N1,21113,1
S4,0,977,Bridge start,N1,21395,1
S4,0,978,Bridge end,N1,18072,1
S4,0,991,Bridge start,N1,0,0
S4,0,992,Bridge end,N1,0,0
S4,0,996,Bridge start,N1,0,0
S4,0,997,Bridge end,N1,21142,1
S4,0,1033,Bridge start,N1,53286,1
S4,0,1034,Bridge end,N1,0,0
S4,0,1040,Khulna Plong Bridge,N1,97148,1
S4,0,1041,Bridge end,N1,0,0
S4,0,1043,Bridge start,N1,98438,1
S4,0,1044,Bridge end,N1,21746,1
S4,0,1047,Bridge start,N1,9670,1
S4,0,1048,Bridge end,N1,54923,1
S4,0,1050,Bridge start,N1,21950,1
S4,0,1051,Bridge end,N1,0,0
S4,0,1057,Bridge start,N1,0,0
S4,0,1058,Bridge end,N1,0,0
S4,0,1062,Bridge start,N1,0,0
S4,0,1063,Bridge end,N1,0,0
S4,0,1068,Bridge start,N1,55139,1
S4,0,1069,Bridge end,N1,0,0
S4,0,1072,Bridge start,N1,21279,1
S4,0,1073,Bridge end,N1,19276,1
S4,0,1074,Bridge start,N1,21220,1
S4,0,1075,Bridge end,N1,0,0
S4,0,1077,Bridge start,N1,11933,1
S4,0,1078,Bridge end,N1,21816,1
S4,0,1083,Bridge start,N1,55388,1
S4,0,1084,Bridge end,N1,0,0
S4,0,1085,Bridge start,N1,21768,1
S4,0,1086,Bridge end,N1,0,0
S4,0,1089,Bridge start,N1,55029,1
S4,0,1090,Bridge end,N1,0,0
S4,0,1111,Bridge start,N1,0,0
S4,0,1112,Bridge end,N1,22279,1
S4,0,1116,Bridge start,N1,20105,1
S4,0,1117,Bridge end,N1,22301,1
S4,0,1123,Bridge start,N1,55500,1
S4,0,1124,Bridge end,N1,0,0
S4,0,1128,Bridge start,N1,21736,1
S4,0,1129,Bridge end,N1,57278,1
S4,0,1141,Bridge start,N1,56837,1
S4,0,1142,Bridge end,N1,0,0
S4,0,1144,Bridge start,N1,18883,1
S4,0,1145,Bridge end,N1,21551,1
S4,0,1152,Bridge start,N1,0,0
S4,0,1153,Bridge end,N1,20048,1
S4,0,1157,Bridge start,N1,22344,1
S4,0,1158,Bridge end,N1,22151,1
S4,0,1176,Bridge start,N1,0,0
S4,0,1177,Bridge end,N1,0,0
S4,0,1191,Bridge start,N1,0,0
S4,0,1192,Bridge end,N1,0,0
S4,0,1214,Bridge start,N1,0,0
S4,0,1215,Bridge end,N1,0,0
S4,0,1218,Bridge start,N1,0,0
S4,0,1219,Bridge end,N1,0,0
S4,0,1227,Bridge start,N1,0,0
S4,0,1228,Bridge end,N1,18470,1
S4,0,1234,Bridge start,N1,22188,1
S4,0,1235,Bridge end,N1,57366,1
S4,0,1244,Bridge start,N1,50242,1
S4,0,1245,Bridge end,N1,55563,1
S4,0,1250,Bridge start,N1,56826,1
S4,0,1251,Bridge end,N1,0,0
S4,0,1255,Bridge start,N1,56891,1
S4,0,1256,Bridge end,N1,0,0
S4,0,1258,Bridge start,N1,22805,1
S4,0,1259,Bridge end,N1,22750,1
S4,0,1268,Bridge start,N1,57964,1
S4,0,1269,Bridge end,N1,0,0
S4,0,1273,Bridge start,N1,0,0
S4,0,1274,Bridge end,N1,0,0
S4,0,1280,Bridge start,N1,0,0
S4,0,1281,Bridge end,N1,0,0
S4,0,1283,Bridge start,N1,20905,1
S4,0,1284,Bridge end,N1,0,0
S4,0,1285,Bridge start,N1,0,0
S4,0,1286,Bridge end,N1,0,0
S4,0,1290,Bridge start,N1,0,0
S4,0,1291,Bridge end,N1,0,0
S4,0,1296,Bridge start,N1,20251,1
S4,0,1297,Bridge end,N1,23448,1
S4,0,1304,Bridge start,N1,0,0
S4,0,1305,Bridge end,N1,0,0
S4,0,1307,Bridge start,N1,0,0
S4,0,1308,Bridge end,N1,0,0
S4,0,1312,Bridge start,N1,0,0
S4,0,1313,Bridge end,N1,0,0
S4,0,1317,Bridge start,N1,0,0
S4,0,1318,Bridge end,N1,0,0
S4,0,1322,Bridge start,N1,23091,1
S4,0,1323,Bridge end,N1,21853,1
S4,0,1325,Bridge start,N1,0,0
S4,0,1326,Bridge end,N1,0,0
S4,0,1331,Bridge start,N1,0,0
S4,0,1332,Bridge end,N1,0,0
S4,0,1335,Bridge start,N1,0,0
S4,0,1336,Bridge end,N1,0,0
S4,0,2349,Bridge start,N2,3935,1
S4,0,2350,Bridge end,N2,3947,1
S4,0,2365,Bridge start,N2,3830,1
S4,0,2366,Bridge end,N2,3751,1
S4,0,2376,Bridge start,N2,4044,1
S4,0,2377,Bridge end,N2,1554,1
S4,0,2409,Bridge start,N2,1487,1
S4,0,2410,Bridge end,N2,3597,1
S4,0,2425,Bridge start,N2,6925,1
S4,0,2426,Bridge end,N2,4009,1
S4,0,2428,Bridge start,N2,3891,1
S4,0,2429,Bridge end,N2,3911,1
S4,0,2455,Bridge start,N2,3814,1
S4,0,2456,Bridge end,N2,1535,1
S4,0,2482,Bridge start,N2,3920,1
S4,0,2483,Bridge end,N2,7169,1
S4,0,2489,Bridge start,N2,3837,1
S4,0,2490,Bridge end,N2,1543,1
S4,0,2491,Bridge start,N2,3884,1
S4,0,2492,Bridge end,N2,1566,1
S4,0,2497,Bridge start,N2,3822,1
S4,0,2498,Bridge end,N2,4052,1
S4,0,2503,Bridge start,N2,4082,1
S4,0,2504,Bridge end,N2,1597,1
S4,0,2506,Bridge start,N2,3910,1
S4,0,2507,Bridge end,N2,1566,1
S4,0,2511,Bridge start,N2,3870,1
S4,0,2512,Bridge end,N2,0,0
S4,0,2517,Bridge start,N2,4055,1
S4,0,2518,Bridge end,N2,1523,1
S4,0,2524,Bridge start,N2,7212,1
S4,0,2525,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division,N2,1540,1
S4,0,2527,Bridge start,N2,3856,1
S4,0,2528,Bridge end,N2,1622,1
S4,0,2536,Bhairab Bridge,N2,1625,1
S4,0,2538,Bridge end,N2,1662,1
S4,0,2550,Bridge start,N2,4073,1
S4,0,2551,Bridge end,N2,1561,1
S4,0,2577,Bridge start,N2,21816,1
S4,0,2578,Bridge end,N2,20911,1
S4,0,2582,Bridge start,N2,54918,1
S4,0,2583,Bridge end,N2,22247,1
S4,0,2585,Bridge start,N2,56585,1
