scenario,replication,bridge_id,bridge_name,road,condition,vulnerability_score,vuln_level,total_delay_min,breakdown_count,trucks_passed
S3,0,1602,Bridge start,N104,D,6.4,High,0,0,1252
S3,0,1603,Bridge end,N104,D,6.4,High,0,0,1252
S3,0,1610,Bridge start,N104,D,6.4,High,0,0,1252
S3,0,1611,Bridge end,N104,D,6.4,High,0,0,1252
S3,0,1633,Bridge start,N104,D,8.0,High,0,0,1257
S3,0,1634,Bridge end,N104,D,8.0,High,0,0,1257
S3,0,1657,Bridge start,N104,D,8.0,High,18905,1,1260
S3,0,1658,Bridge end,N104,C,6.0,Medium-High,0,0,1260
S3,0,1663,Bridge start,N104,D,8.0,High,0,0,1260
S3,0,1664,Bridge end,N104,C,6.0,Medium-High,0,0,1260
S3,0,1673,Bridge start,N104,D,8.0,High,0,0,1261
S3,0,1674,Bridge end,N104,D,8.0,High,47986,1,1267
S3,0,1685,Bridge start,N104,D,8.0,High,0,0,1268
S3,0,1686,Bridge end,N104,C,6.0,Medium-High,0,0,1268
S3,0,1690,Bridge start,N104,D,8.0,High,0,0,1268
S3,0,1691,Bridge end,N104,C,6.0,Medium-High,0,0,1268
S3,0,1702,Bridge start,N104,C,6.0,Medium-High,0,0,1269
S3,0,1703,Bridge end,N104,C,6.0,Medium-High,0,0,1269
S3,0,14,Kachpur bridge,N1,D,6.0,Medium-High,0,0,3400
S3,0,15,Bridge end,N1,D,6.0,Medium-High,0,0,3400
S3,0,26,Bridge start,N1,D,6.0,Medium-High,0,0,4633
S3,0,27,Bridge end,N1,D,6.0,Medium-High,0,0,4633
S3,0,36,Langalbandhu bridge,N1,D,6.0,Medium-High,0,0,5533
S3,0,37,Bridge end,N1,D,6.0,Medium-High,0,0,5533
S3,0,39,Bridge start,N1,D,6.0,Medium-High,0,0,5533
S3,0,40,Bridge end,N1,D,6.0,Medium-High,0,0,5533
S3,0,41,Bridge start,N1,D,6.0,Medium-High,0,0,5533
S3,0,42,Bridge end,N1,D,6.0,Medium-High,0,0,5533
S3,0,44,Bridge start,N1,D,6.0,Medium-High,0,0,5533
S3,0,45,Bridge end,N1,D,6.0,Medium-High,0,0,5533
S3,0,51,Bridge start,N1,D,6.0,Medium-High,0,0,5534
S3,0,52,Bridge end,N1,D,6.0,Medium-High,0,0,5534
S3,0,56,Bridge start,N1,D,6.0,Medium-High,207044,1,5542
S3,0,57,Bridge end,N1,D,6.4,High,0,0,5525
S3,0,58,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,5525
S3,0,59,Bridge end,N1,B,3.0,Medium-Low,0,0,5525
S3,0,61,Meghna  bridge,N1,D,6.0,Medium-High,0,0,5525
S3,0,63,Bridge end,N1,D,6.4,High,0,0,5525
S3,0,69,Bridge start,N1,D,6.4,High,0,0,5524
S3,0,71,Bridge end,N1,D,6.0,Medium-High,0,0,5524
S3,0,72,Bridge start,N1,D,6.4,High,0,0,5524
S3,0,73,Bridge end,N1,D,6.4,High,208554,1,5542
S3,0,75,Bridge start,N1,D,6.4,High,0,0,5524
S3,0,76,Bridge end,N1,D,6.4,High,0,0,5524
S3,0,78,Bridge start,N1,D,6.4,High,0,0,5524
S3,0,79,Bridge end,N1,D,6.4,High,205747,1,5539
S3,0,80,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,5526
S3,0,81,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5526
S3,0,84,Bridge start,N1,D,6.4,High,208249,1,5543
S3,0,85,Bridge end,N1,D,6.4,High,0,0,5531
S3,0,89,Bridge start,N1,D,6.4,High,0,0,5532
S3,0,90,Bridge end,N1,D,6.4,High,0,0,5532
S3,0,94,Bridge start,N1,D,6.4,High,0,0,5531
S3,0,95,Bridge end,N1,C,4.800000000000001,Medium-High,208769,1,5545
S3,0,98,Daudkandi bridge,N1,D,6.4,High,83097,1,5531
S3,0,101,Daudkandi bridge,N1,D,6.0,Medium-High,0,0,5517
S3,0,104,Bridge start,N1,D,6.4,High,0,0,5516
S3,0,105,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5516
S3,0,111,Bridge start,N1,D,6.4,High,206343,1,5535
S3,0,112,Bridge end,N1,C,4.800000000000001,Medium-High,82620,1,5529
S3,0,124,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,5517
S3,0,125,Bridge end,N1,C,4.800000000000001,Medium-High,206631,1,5537
S3,0,128,Bridge start,N1,D,6.4,High,208592,1,5532
S3,0,129,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5521
S3,0,137,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,5521
S3,0,138,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,5521
S3,0,165,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,5524
S3,0,166,Bridge end,N1,B,3.2,Medium-Low,0,0,5524
S3,0,193,Bridge start,N1,B,4.0,Medium-Low,0,0,4373
S3,0,194,Bridge end,N1,A,2.0,Low,0,0,4373
S3,0,200,Bridge start,N1,C,6.0,Medium-High,0,0,4373
S3,0,201,Bridge end,N1,B,4.0,Medium-Low,0,0,4373
S3,0,206,Bridge start,N1,D,8.0,High,0,0,4372
S3,0,207,Bridge end,N1,C,6.0,Medium-High,0,0,4372
S3,0,213,Bridge start,N1,C,6.0,Medium-High,165517,1,4386
S3,0,214,Bridge end,N1,D,8.0,High,0,0,4380
S3,0,221,Bridge start,N1,C,6.0,Medium-High,0,0,4381
S3,0,222,Bridge end,N1,Unknown,2.0,Low,0,0,4381
S3,0,227,Bridge start,N1,D,8.0,High,0,0,4381
S3,0,228,Bridge end,N1,A,2.0,Low,0,0,4381
S3,0,233,Bridge start,N1,D,8.0,High,0,0,4383
S3,0,234,Bridge end,N1,C,6.0,Medium-High,166302,1,4398
S3,0,238,Bridge start,N1,D,6.4,High,0,0,4385
S3,0,239,Bridge end,N1,B,3.2,Medium-Low,0,0,4385
S3,0,241,Bridge start,N1,B,3.2,Medium-Low,0,0,4388
S3,0,242,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,4388
S3,0,247,Bridge start,N1,C,6.0,Medium-High,0,0,4389
S3,0,248,Bridge end,N1,D,8.0,High,0,0,4389
S3,0,262,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,4391
S3,0,263,Bridge end,N1,A,1.6,Low,0,0,4391
S3,0,281,Bridge start,N1,C,6.0,Medium-High,0,0,4392
S3,0,282,Bridge end,N1,B,4.0,Medium-Low,0,0,4392
S3,0,286,Bridge start,N1,D,6.0,Medium-High,165771,1,4409
S3,0,287,Bridge end,N1,B,3.0,Medium-Low,0,0,4404
S3,0,313,Bridge start,N1,A,1.5,Low,0,0,4405
S3,0,314,Bridge end,N1,Unknown,1.5,Low,0,0,4405
S3,0,338,Bridge start,N1,A,1.5,Low,0,0,3184
S3,0,339,Bridge end,N1,A,1.5,Low,0,0,3184
S3,0,347,Bridge start,N1,B,3.0,Medium-Low,0,0,3185
S3,0,348,Bridge end,N1,Unknown,1.5,Low,0,0,3185
S3,0,357,Bridge start,N1,B,4.0,Medium-Low,47477,1,3187
S3,0,358,Bridge end,N1,A,2.0,Low,0,0,3183
S3,0,365,Bridge start,N1,D,8.0,High,119376,1,3196
S3,0,366,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,N1,Unknown,2.0,Low,0,0,3193
S3,0,387,Bridge start,N1,C,4.5,Medium-High,0,0,3198
S3,0,388,Bridge end,N1,C,4.5,Medium-High,47995,1,3199
S3,0,406,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3196
S3,0,408,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3196
S3,0,417,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3199
S3,0,418,Bridge end,N1,D,6.4,High,0,0,3199
S3,0,466,Bridge start,N1,Unknown,1.6,Low,0,0,3209
S3,0,467,Bridge end / Box culvert,N1,Unknown,1.6,Low,0,0,3211
S3,0,482,Bridge start,N1,B,3.2,Medium-Low,0,0,3211
S3,0,483,Bridge end,N1,Unknown,1.6,Low,0,0,3211
S3,0,487,Bridge start,N1,A,1.6,Low,0,0,3211
S3,0,488,Bridge end,N1,A,1.6,Low,0,0,3211
S3,0,491,Bridge start,N1,A,1.6,Low,0,0,3211
S3,0,492,Bridge end,N1,A,1.6,Low,0,0,3211
S3,0,496,Bridge start,N1,A,1.6,Low,0,0,3211
S3,0,497,Bridge end,N1,A,1.6,Low,0,0,3211
S3,0,503,Bridge start,N1,A,1.6,Low,0,0,3208
S3,0,504,Bridge end,N1,A,1.6,Low,0,0,3208
S3,0,506,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3208
S3,0,507,Bridge end,N1,Unknown,1.6,Low,0,0,3208
S3,0,509,Bridge start,N1,Unknown,1.6,Low,0,0,3208
S3,0,510,Bridge end,N1,Unknown,1.6,Low,0,0,3207
S3,0,512,Bridge start,N1,A,1.6,Low,0,0,3209
S3,0,513,Bridge end,N1,A,1.6,Low,0,0,3209
S3,0,514,Bridge start,N1,Unknown,1.6,Low,0,0,3209
S3,0,515,Bridge end,N1,Unknown,1.6,Low,0,0,3209
S3,0,518,Bridge start,N1,B,3.2,Medium-Low,0,0,3209
S3,0,519,Bridge end,N1,A,1.6,Low,0,0,3209
S3,0,524,Bridge start,N1,A,1.6,Low,0,0,3210
S3,0,525,Bridge end,N1,A,1.6,Low,0,0,3210
S3,0,530,Bridge start,N1,A,1.6,Low,0,0,3210
S3,0,531,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3210
S3,0,534,Bridge start,N1,A,1.6,Low,0,0,3209
S3,0,535,Bridge end,N1,A,1.6,Low,0,0,3209
S3,0,538,Bridge start,N1,Unknown,1.6,Low,0,0,3209
S3,0,539,Bridge end,N1,C,4.800000000000001,Medium-High,48197,1,3213
S3,0,542,Bridge start,N1,A,1.6,Low,0,0,3211
S3,0,543,Bridge end,N1,Unknown,1.6,Low,0,0,3211
S3,0,550,Bridge start,N1,A,1.5,Low,0,0,3213
S3,0,551,Bridge end,N1,A,1.5,Low,0,0,3213
S3,0,555,Bridge start,N1,Unknown,1.5,Low,0,0,3214
S3,0,556,Bridge end,N1,Unknown,1.5,Low,0,0,3214
S3,0,560,Bridge start,N1,A,1.5,Low,0,0,3215
S3,0,561,Bridge end,N1,B,3.0,Medium-Low,0,0,3215
S3,0,569,Bridge start,N1,C,4.5,Medium-High,0,0,3214
S3,0,570,Bridge end,N1,A,1.5,Low,0,0,3214
S3,0,572,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3215
S3,0,573,Bridge end,N1,A,1.6,Low,0,0,3215
S3,0,575,Bridge start,N1,B,3.2,Medium-Low,0,0,3215
S3,0,576,Bridge end,N1,A,1.6,Low,0,0,3215
S3,0,577,Bridge start,N1,A,1.6,Low,0,0,3215
S3,0,578,Bridge end,N1,Unknown,1.6,Low,0,0,3217
S3,0,580,Shah Amanath (Karnaphuli) Bridge,N1,B,3.2,Medium-Low,0,0,3217
S3,0,582,Bridge end,N1,A,1.6,Low,0,0,3216
S3,0,583,Bridge start,N1,Unknown,1.6,Low,0,0,3216
S3,0,584,Bridge end,N1,Unknown,1.6,Low,0,0,3215
S3,0,598,Bridge start,N1,Unknown,1.6,Low,0,0,3216
S3,0,600,Bridge end,N1,B,3.2,Medium-Low,0,0,3216
S3,0,622,Bridge start,N1,D,6.4,High,0,0,3216
S3,0,623,Bridge end,N1,A,1.6,Low,0,0,3216
S3,0,633,Bridge start,N1,B,3.2,Medium-Low,0,0,3219
S3,0,634,Bridge end,N1,B,3.2,Medium-Low,0,0,3219
S3,0,642,Bridge start,N1,D,6.0,Medium-High,0,0,3220
S3,0,643,Bridge end,N1,Unknown,1.5,Low,0,0,3220
S3,0,655,Bridge start,N1,Unknown,1.5,Low,0,0,3220
S3,0,656,Bridge end,N1,Unknown,1.5,Low,0,0,3220
S3,0,658,Bridge start,N1,A,1.5,Low,0,0,3220
S3,0,659,Bridge end,N1,A,1.5,Low,0,0,3220
S3,0,665,Bridge start,N1,C,4.5,Medium-High,0,0,3220
S3,0,666,Bridge end,N1,Unknown,1.5,Low,0,0,3220
S3,0,667,Bridge start,N1,B,3.0,Medium-Low,0,0,3220
S3,0,668,Bridge end,N1,Unknown,1.5,Low,0,0,3220
S3,0,678,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3221
S3,0,679,Bridge end,N1,A,1.6,Low,0,0,3221
S3,0,681,Bridge start,N1,A,1.6,Low,0,0,3220
S3,0,682,Bridge end,N1,Unknown,1.6,Low,0,0,3220
S3,0,688,Bridge start,N1,Unknown,1.5,Low,0,0,3221
S3,0,689,Bridge end,N1,Unknown,1.5,Low,0,0,3221
S3,0,690,Bridge start,N1,Unknown,1.5,Low,0,0,3220
S3,0,691,Bridge end,N1,Unknown,1.5,Low,0,0,3221
S3,0,709,Bridge start,N1,A,1.5,Low,0,0,3225
S3,0,710,Bridge end,N1,Unknown,1.5,Low,0,0,3226
S3,0,712,Bridge start,N1,A,1.5,Low,0,0,3226
S3,0,713,Bridge end,N1,Unknown,1.5,Low,0,0,3226
S3,0,726,Bridge start,N1,Unknown,1.5,Low,0,0,3226
S3,0,728,Bridge end,N1,A,1.5,Low,0,0,3226
S3,0,739,Bridge start,N1,Unknown,1.5,Low,0,0,3228
S3,0,740,Bridge end,N1,Unknown,1.5,Low,0,0,3228
S3,0,743,Bridge start,N1,A,1.5,Low,0,0,3228
S3,0,744,Bridge end,N1,Unknown,1.5,Low,0,0,3228
S3,0,746,Bridge start,N1,A,1.5,Low,0,0,3228
S3,0,747,Bridge end,N1,A,1.5,Low,0,0,3228
S3,0,755,Bridge start,N1,A,1.6,Low,0,0,3229
S3,0,756,Bridge end,N1,A,1.6,Low,0,0,3229
S3,0,760,Bridge start,N1,Unknown,1.6,Low,0,0,3229
S3,0,761,Bridge end,N1,Unknown,1.6,Low,0,0,3229
S3,0,788,Bridge start,N1,A,1.5,Low,0,0,3233
S3,0,789,Bridge end,N1,A,1.5,Low,0,0,3233
S3,0,800,Bridge start,N1,A,1.5,Low,0,0,3233
S3,0,801,Bridge end,N1,Unknown,1.5,Low,0,0,3233
S3,0,807,Bridge start,N1,Unknown,1.6,Low,0,0,3231
S3,0,808,Bridge end,N1,Unknown,1.6,Low,0,0,3231
S3,0,821,Bridge start,N1,A,1.6,Low,0,0,3234
S3,0,822,Bridge end,N1,A,1.6,Low,0,0,3234
S3,0,832,Bridge start,N1,Unknown,1.5,Low,0,0,3235
S3,0,833,Bridge end,N1,Unknown,1.5,Low,0,0,3235
S3,0,846,Bridge start,N1,A,1.5,Low,0,0,3233
S3,0,847,Bridge end,N1,A,1.5,Low,0,0,3233
S3,0,853,Bridge start,N1,A,1.5,Low,0,0,3233
S3,0,854,Bridge end,N1,C,4.5,Medium-High,48359,1,3238
S3,0,856,Bridge start,N1,A,1.5,Low,0,0,3235
S3,0,857,Bridge end,N1,A,1.5,Low,0,0,3236
S3,0,858,Box culvert,N1,Unknown,1.5,Low,0,0,3236
S3,0,865,Bridge start,N1,A,1.6,Low,0,0,3238
S3,0,866,Bridge end,N1,Unknown,1.6,Low,0,0,3238
S3,0,888,Bridge start,N1,B,3.0,Medium-Low,0,0,3242
S3,0,889,Bridge end,N1,Unknown,1.5,Low,0,0,3242
S3,0,890,Bridge start,N1,Unknown,1.6,Low,0,0,3242
S3,0,891,Bridge end,N1,Unknown,1.6,Low,0,0,3242
S3,0,897,Bridge start,N1,Unknown,1.6,Low,0,0,3241
S3,0,898,Bridge end,N1,Unknown,1.6,Low,0,0,3241
S3,0,917,Bridge start,N1,A,1.6,Low,0,0,3242
S3,0,918,Bridge end,N1,A,1.6,Low,0,0,3242
S3,0,927,Bridge start,N1,Unknown,1.5,Low,0,0,3244
S3,0,928,Bridge end,N1,C,4.5,Medium-High,0,0,3244
S3,0,938,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3243
S3,0,939,Bridge end,N1,B,3.2,Medium-Low,0,0,3243
S3,0,953,Bridge start,N1,A,1.6,Low,0,0,3243
S3,0,954,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3243
S3,0,960,Bridge start,N1,B,3.2,Medium-Low,0,0,3244
S3,0,961,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3244
S3,0,977,Bridge start,N1,C,4.800000000000001,Medium-High,0,0,3246
S3,0,978,Bridge end,N1,A,1.6,Low,0,0,3246
S3,0,991,Bridge start,N1,Unknown,1.6,Low,0,0,3248
S3,0,992,Bridge end,N1,Unknown,1.6,Low,0,0,3248
S3,0,996,Bridge start,N1,Unknown,1.6,Low,0,0,3247
S3,0,997,Bridge end,N1,C,4.800000000000001,Medium-High,0,0,3247
S3,0,1033,Bridge start,N1,A,1.5,Low,0,0,3248
S3,0,1034,Bridge end,N1,Unknown,1.5,Low,0,0,3248
S3,0,1040,Khulna Plong Bridge,N1,C,4.5,Medium-High,219917,1,3268
S3,0,1041,Bridge end,N1,Unknown,1.5,Low,0,0,3259
S3,0,1043,Bridge start,N1,C,4.5,Medium-High,0,0,3260
S3,0,1044,Bridge end,N1,A,1.5,Low,0,0,3260
S3,0,1047,Bridge start,N1,A,1.5,Low,0,0,3260
S3,0,1048,Bridge end,N1,C,4.5,Medium-High,0,0,3260
S3,0,1050,Bridge start,N1,C,4.5,Medium-High,0,0,3260
S3,0,1051,Bridge end,N1,Unknown,1.5,Low,0,0,3260
S3,0,1057,Bridge start,N1,Unknown,1.5,Low,0,0,3259
S3,0,1058,Bridge end,N1,Unknown,1.5,Low,0,0,3259
S3,0,1062,Bridge start,N1,Unknown,1.5,Low,0,0,3259
S3,0,1063,Bridge end,N1,Unknown,1.5,Low,0,0,3259
S3,0,1068,Bridge start,N1,C,4.5,Medium-High,0,0,3260
S3,0,1069,Bridge end,N1,Unknown,1.5,Low,0,0,3260
S3,0,1072,Bridge start,N1,A,1.5,Low,0,0,3260
S3,0,1073,Bridge end,N1,A,1.5,Low,0,0,3260
S3,0,1074,Bridge start,N1,A,1.5,Low,0,0,3260
S3,0,1075,Bridge end,N1,Unknown,1.5,Low,0,0,3260
S3,0,1077,Bridge start,N1,A,1.5,Low,0,0,3262
S3,0,1078,Bridge end,N1,A,1.5,Low,0,0,3262
S3,0,1083,Bridge start,N1,C,4.5,Medium-High,0,0,3263
S3,0,1084,Bridge end,N1,Unknown,1.5,Low,0,0,3263
S3,0,1085,Bridge start,N1,A,1.5,Low,0,0,3263
S3,0,1086,Bridge end,N1,Unknown,1.5,Low,0,0,3263
S3,0,1089,Bridge start,N1,D,6.0,Medium-High,0,0,3263
S3,0,1090,Bridge end,N1,Unknown,1.5,Low,0,0,3263
S3,0,1111,Bridge start,N1,Unknown,1.5,Low,0,0,3266
S3,0,1112,Bridge end,N1,C,4.5,Medium-High,0,0,3266
S3,0,1116,Bridge start,N1,A,1.5,Low,0,0,3266
S3,0,1117,Bridge end,N1,B,3.0,Medium-Low,0,0,3266
S3,0,1123,Bridge start,N1,C,4.5,Medium-High,124193,1,3278
S3,0,1124,Bridge end,N1,Unknown,1.5,Low,0,0,3274
S3,0,1128,Bridge start,N1,A,1.5,Low,0,0,3275
S3,0,1129,Bridge end,N1,D,6.0,Medium-High,0,0,3275
S3,0,1141,Bridge start,N1,C,4.5,Medium-High,0,0,3276
S3,0,1142,Bridge end,N1,Unknown,1.5,Low,0,0,3276
S3,0,1144,Bridge start,N1,A,1.5,Low,0,0,3276
S3,0,1145,Bridge end,N1,A,1.5,Low,0,0,3276
S3,0,1152,Bridge start,N1,Unknown,1.5,Low,0,0,3276
S3,0,1153,Bridge end,N1,A,1.5,Low,0,0,3276
S3,0,1157,Bridge start,N1,A,1.5,Low,0,0,3276
S3,0,1158,Bridge end,N1,C,4.5,Medium-High,0,0,3276
S3,0,1176,Bridge start,N1,Unknown,1.5,Low,0,0,3278
S3,0,1177,Bridge end,N1,Unknown,1.5,Low,0,0,3278
S3,0,1191,Bridge start,N1,Unknown,1.5,Low,0,0,3278
S3,0,1192,Bridge end,N1,Unknown,1.5,Low,0,0,3278
S3,0,1214,Bridge start,N1,Unknown,1.5,Low,0,0,3278
S3,0,1215,Bridge end,N1,Unknown,1.5,Low,0,0,3278
S3,0,1218,Bridge start,N1,Unknown,1.5,Low,0,0,3278
S3,0,1219,Bridge end,N1,Unknown,1.5,Low,0,0,3278
S3,0,1227,Bridge start,N1,Unknown,1.5,Low,0,0,3279
S3,0,1228,Bridge end,N1,A,1.5,Low,0,0,3279
S3,0,1234,Bridge start,N1,A,1.5,Low,0,0,3280
S3,0,1235,Bridge end,N1,C,4.5,Medium-High,0,0,3280
S3,0,1244,Bridge start,N1,B,3.0,Medium-Low,0,0,3280
S3,0,1245,Bridge end,N1,A,1.5,Low,0,0,3280
S3,0,1250,Bridge start,N1,C,4.5,Medium-High,0,0,3280
S3,0,1251,Bridge end,N1,Unknown,1.5,Low,0,0,3280
S3,0,1255,Bridge start,N1,C,4.5,Medium-High,0,0,3280
S3,0,1256,Bridge end,N1,Unknown,1.5,Low,0,0,3280
S3,0,1258,Bridge start,N1,A,1.5,Low,0,0,3280
S3,0,1259,Bridge end,N1,A,1.5,Low,0,0,3280
S3,0,1268,Bridge start,N1,B,3.0,Medium-Low,0,0,3281
S3,0,1269,Bridge end,N1,Unknown,1.5,Low,0,0,3281
S3,0,1273,Bridge start,N1,Unknown,1.5,Low,0,0,3281
S3,0,1274,Bridge end,N1,Unknown,1.5,Low,0,0,3281
S3,0,1280,Bridge start,N1,Unknown,1.5,Low,0,0,3281
S3,0,1281,Bridge end,N1,Unknown,1.5,Low,0,0,3281
S3,0,1283,Bridge start,N1,A,1.5,Low,0,0,3281
S3,0,1284,Bridge end,N1,Unknown,1.5,Low,0,0,3281
S3,0,1285,Bridge start,N1,Unknown,1.5,Low,0,0,3281
S3,0,1286,Bridge end,N1,Unknown,1.5,Low,0,0,3281
S3,0,1290,Bridge start,N1,Unknown,1.5,Low,0,0,3281
S3,0,1291,Bridge end,N1,Unknown,1.5,Low,0,0,3281
S3,0,1296,Bridge start,N1,A,1.5,Low,0,0,3281
S3,0,1297,Bridge end,N1,A,1.5,Low,0,0,3281
S3,0,1304,Bridge start,N1,Unknown,1.5,Low,0,0,3282
S3,0,1305,Bridge end,N1,Unknown,1.5,Low,0,0,3282
S3,0,1307,Bridge start,N1,Unknown,1.5,Low,0,0,3282
S3,0,1308,Bridge end,N1,Unknown,1.5,Low,0,0,3282
S3,0,1312,Bridge start,N1,Unknown,1.5,Low,0,0,3282
S3,0,1313,Bridge end,N1,Unknown,1.5,Low,0,0,3282
S3,0,1317,Bridge start,N1,Unknown,1.5,Low,0,0,3282
S3,0,1318,Bridge end,N1,Unknown,1.5,Low,0,0,3282
S3,0,1322,Bridge start,N1,A,1.5,Low,0,0,3283
S3,0,1323,Bridge end,N1,A,1.5,Low,0,0,3283
S3,0,1325,Bridge start,N1,Unknown,1.5,Low,0,0,3283
S3,0,1326,Bridge end,N1,Unknown,1.5,Low,0,0,3283
S3,0,1331,Bridge start,N1,Unknown,1.5,Low,0,0,3283
S3,0,1332,Bridge end,N1,Unknown,1.5,Low,0,0,3283
S3,0,1335,Bridge start,N1,Unknown,1.5,Low,0,0,3284
S3,0,1336,Bridge end,N1,Unknown,1.5,Low,0,0,3284
S3,0,3348,Bridge Start,N207,D,8.0,High,0,0,592
S3,0,3349,Bridge end,N207,D,8.0,High,0,0,592
S3,0,3351,Bridge start,N207,D,8.0,High,0,0,592
S3,0,3352,Bridge end,N207,D,8.0,High,8901,1,593
S3,0,3354,Bridge start,N207,D,8.0,High,22196,1,597
S3,0,3355,Bridge end,N207,D,8.0,High,0,0,597
S3,0,3358,Bridge start,N207,D,8.0,High,22362,1,601
S3,0,3359,Bridge end,N207,D,8.0,High,0,0,601
S3,0,3386,Bridge start,N207,D,6.4,High,0,0,601
S3,0,3387,Bridge end,N207,D,6.4,High,0,0,601
S3,0,3390,Bridge start,N207,D,6.4,High,0,0,601
S3,0,3391,Bridge end,N207,D,6.4,High,0,0,601
S3,0,3398,Bridge start,N207,D,6.4,High,22835,1,604
S3,0,3399,Bridge end,N207,D,6.4,High,0,0,604
S3,0,3415,Bridge start,N207,D,6.4,High,0,0,604
S3,0,3416,Bridge end,N207,D,6.4,High,0,0,604
S3,0,3462,Bridge start,N207,C,4.800000000000001,Medium-High,9036,1,607
S3,0,3463,Bridge end,N207,D,6.4,High,0,0,607
S3,0,3485,Bridge start,N207,C,4.800000000000001,Medium-High,0,0,609
S3,0,3486,Bridge end,N207,C,4.800000000000001,Medium-High,0,0,609
S3,0,3495,Bridge start,N207,A,1.6,Low,0,0,609
S3,0,3496,Bridge end,N207,C,4.800000000000001,Medium-High,0,0,609
S3,0,3500,Bridge start,N207,D,6.4,High,22983,1,612
S3,0,3501,Bridge end,N207,C,4.800000000000001,Medium-High,0,0,612
S3,0,3503,Bridge start,N207,C,4.800000000000001,Medium-High,0,0,612
S3,0,3504,Bridge end,N207,C,4.800000000000001,Medium-High,0,0,612
S3,0,3240,Bridge start,N204,D,8.0,High,0,0,597
S3,0,3241,Bridge end,N204,D,8.0,High,8984,1,597
S3,0,3256,Bridge start,N204,D,4.0,Medium-Low,8985,1,598
S3,0,3257,Bridge end,N204,D,4.0,Medium-Low,0,0,598
S3,0,3278,Bridge start,N204,D,4.0,Medium-Low,0,0,600
S3,0,3279,Bridge end,N204,D,4.0,Medium-Low,0,0,600
S3,0,3283,Bridge start,N204,D,4.0,Medium-Low,0,0,600
S3,0,3284,Bridge end,N204,D,4.0,Medium-Low,0,0,600
S3,0,3285,Bridge start,N204,D,4.0,Medium-Low,0,0,600
S3,0,3286,Bridge end,N204,D,4.0,Medium-Low,0,0,600
S3,0,3296,Bridge start,N204,D,8.0,High,0,0,600
S3,0,3297,Bridge end,N204,D,8.0,High,23048,1,602
S3,0,3320,Bridge start,N204,D,8.0,High,0,0,603
S3,0,3321,Bridge end,N204,D,8.0,High,0,0,603
S3,0,2349,Bridge start,N2,D,6.0,Medium-High,0,0,197
S3,0,2350,Bridge end,N2,D,6.0,Medium-High,0,0,197
S3,0,2365,Bridge start,N2,D,6.0,Medium-High,0,0,196
S3,0,2366,Bridge end,N2,D,6.0,Medium-High,0,0,196
S3,0,2376,Bridge start,N2,D,6.0,Medium-High,0,0,196
S3,0,2377,Bridge end,N2,D,6.0,Medium-High,0,0,196
S3,0,2409,Bridge start,N2,D,6.0,Medium-High,0,0,196
S3,0,2410,Bridge end,N2,D,6.0,Medium-High,0,0,196
S3,0,2425,Bridge start,N2,D,6.0,Medium-High,0,0,195
S3,0,2426,Bridge end,N2,C,4.5,Medium-High,0,0,195
S3,0,2428,Bridge start,N2,D,6.0,Medium-High,7198,1,195
S3,0,2429,Bridge end,N2,D,6.0,Medium-High,0,0,195
S3,0,2455,Bridge start,N2,D,6.0,Medium-High,0,0,195
S3,0,2456,Bridge end,N2,D,6.0,Medium-High,0,0,195
S3,0,2482,Bridge start,N2,C,4.5,Medium-High,0,0,196
S3,0,2483,Bridge end,N2,D,6.0,Medium-High,0,0,196
S3,0,2489,Bridge start,N2,D,6.0,Medium-High,0,0,196
S3,0,2490,Bridge end,N2,C,4.5,Medium-High,0,0,196
S3,0,2491,Bridge start,N2,C,4.5,Medium-High,0,0,196
S3,0,2492,Bridge end,N2,A,1.5,Low,0,0,196
S3,0,2497,Bridge start,N2,C,4.5,Medium-High,0,0,196
S3,0,2498,Bridge end,N2,C,4.5,Medium-High,0,0,196
S3,0,2503,Bridge start,N2,D,6.0,Medium-High,7099,1,196
S3,0,2504,Bridge end,N2,D,6.0,Medium-High,0,0,196
S3,0,2506,Bridge start,N2,D,6.0,Medium-High,0,0,196
S3,0,2507,Bridge end,N2,C,4.5,Medium-High,0,0,196
